OriginalName,DatabaseName,Participant,SessionID,Timestamp,VideoTime,Value
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0DEA14A1-3E61-18DA-EDFC-A4DC8BF48421,BC71DCF8-1194-335F-D10B-BF842E0E962E,1677175164546,44144,26
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175169367,7621,6
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0DEA14A1-3E61-18DA-EDFC-A4DC8BF48421,BC71DCF8-1194-335F-D10B-BF842E0E962E,1677175165509,45106,28
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175170515,8775,8
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0DEA14A1-3E61-18DA-EDFC-A4DC8BF48421,BC71DCF8-1194-335F-D10B-BF842E0E962E,1677175166566,46164,30
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175171453,9706,10
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175171723,9960,12
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0DEA14A1-3E61-18DA-EDFC-A4DC8BF48421,BC71DCF8-1194-335F-D10B-BF842E0E962E,1677175167697,47297,32
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175172977,11213,14
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0DEA14A1-3E61-18DA-EDFC-A4DC8BF48421,BC71DCF8-1194-335F-D10B-BF842E0E962E,1677175169080,48679,34
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0DEA14A1-3E61-18DA-EDFC-A4DC8BF48421,BC71DCF8-1194-335F-D10B-BF842E0E962E,1677175170093,49649,36
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175174214,12430,16
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175175374,13546,18
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0DEA14A1-3E61-18DA-EDFC-A4DC8BF48421,BC71DCF8-1194-335F-D10B-BF842E0E962E,1677175171435,50991,38
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175176362,14534,20
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0DEA14A1-3E61-18DA-EDFC-A4DC8BF48421,BC71DCF8-1194-335F-D10B-BF842E0E962E,1677175172422,51961,40
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175177499,15672,22
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0DEA14A1-3E61-18DA-EDFC-A4DC8BF48421,BC71DCF8-1194-335F-D10B-BF842E0E962E,1677175173541,53097,42
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0DEA14A1-3E61-18DA-EDFC-A4DC8BF48421,BC71DCF8-1194-335F-D10B-BF842E0E962E,1677175174818,54374,44
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0DEA14A1-3E61-18DA-EDFC-A4DC8BF48421,BC71DCF8-1194-335F-D10B-BF842E0E962E,1677175175986,55539,46
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175178689,16861,24
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175178858,17030,26
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175179869,18039,28
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175181633,19791,30
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0DEA14A1-3E61-18DA-EDFC-A4DC8BF48421,BC71DCF8-1194-335F-D10B-BF842E0E962E,1677175177779,57336,48
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175183271,21442,32
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0DEA14A1-3E61-18DA-EDFC-A4DC8BF48421,BC71DCF8-1194-335F-D10B-BF842E0E962E,1677175179594,59151,50
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175184644,22815,34
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175184778,22951,36
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175186494,24664,38
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0DEA14A1-3E61-18DA-EDFC-A4DC8BF48421,BC71DCF8-1194-335F-D10B-BF842E0E962E,1677175183641,60121,0
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175188460,26631,40
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175189712,27880,42
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175191799,29971,44
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175198877,37047,46
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175200466,38636,48
Green video (pNRpAtLg40s&amp;ab_channel) - 60.021,7AEC1DCE-AE16-CE50-DB47-73ACC886E5BC_1,0B6C1A76-AA8E-0B9E-5660-A1F4E4DAC979,B8E3FCFE-BA69-EA2D-67BC-AB0AA86C1EE6,1677175201655,39819,50
